2.8121164,41.9845997,0
2.8121163,41.9845998,0
2.8121173,41.9845992,0
2.8121173,41.9845993,0
2.812118,41.9845988,0
2.812118,41.9845988,0
2.8121179,41.9845989,0
2.8121187,41.984598,0
2.8121185,41.9845982,0
2.8121135,41.9845944,0
2.812095,41.9846091,0
2.8120946,41.9846128,0
2.8120945,41.9846136,0
2.8120959,41.9846123,0
2.8121003,41.9846144,0
2.8121139,41.9846192,0
2.8121667,41.9846491,0
2.8122144,41.9846803,0
2.8122708,41.9847042,0
2.8123355,41.9847438,0
2.8124068,41.9847737,0
2.8124909,41.9848033,0
2.8125485,41.9848315,0
2.8126124,41.9848544,0
2.8126658,41.9848772,0
2.8127612,41.9848816,0
2.8128337,41.9848644,0
2.8128941,41.9848726,0
2.8129737,41.9848828,0
2.8130384,41.9848993,0
2.8131013,41.9849212,0
2.8131729,41.9849322,0
2.8132281,41.9849458,0
2.8132943,41.9849643,0
2.8133637,41.9849799,0
2.8134535,41.9849971,0
2.8134859,41.9850089,0
2.8134789,41.98501,0
2.8134766,41.9850074,0
2.8134795,41.9850067,0
2.81348,41.9850063,0
2.8134919,41.9850034,0
2.8135683,41.9850156,0
2.8136313,41.985035,0
2.8136869,41.9850513,0
2.813743,41.9850667,0
2.813823,41.9850875,0
2.8138793,41.9851101,0
2.8139311,41.9851388,0
2.8140009,41.9851496,0
2.8140517,41.9851621,0
2.8141234,41.9851668,0
2.8141967,41.9851787,0
2.814255,41.9851922,0
2.8143166,41.9852065,0
2.8143875,41.9852304,0
2.8144608,41.9852608,0
2.8145292,41.9852808,0
2.8145924,41.9852905,0
2.8146795,41.9853144,0
2.8147311,41.985322,0
2.8147894,41.9853427,0
2.8148718,41.9853661,0
2.8149507,41.9853905,0
2.8150166,41.9853987,0
2.8150909,41.9854247,0
2.8151519,41.9854241,0
2.8152037,41.9854434,0
2.8152676,41.9854603,0
2.8153344,41.985473,0
2.8153852,41.985503,0
2.8154654,41.9855293,0
2.8155462,41.9855438,0
2.8155988,41.9855459,0
2.8156183,41.9855369,0
2.81562,41.9855293,0
2.8156126,41.9855132,0
2.815607,41.9854923,0
2.815605,41.9854915,0
2.815612,41.9854907,0
2.8156135,41.9854909,0
2.8156146,41.9854911,0
2.815615,41.9854911,0
2.8156153,41.9854911,0
2.8156154,41.985491,0
2.8156163,41.9854893,0
2.8156239,41.9854818,0
2.8156426,41.9854698,0
2.8156538,41.9854693,0
2.8156551,41.9854697,0
2.8156553,41.9854696,0
2.8156555,41.9854696,0
2.8156725,41.9854709,0
2.8156938,41.9854857,0
2.8157123,41.9855024,0
2.8157421,41.9855337,0
2.8157848,41.9855539,0
2.8158385,41.9855724,0
2.8158995,41.9855863,0
2.815964,41.9856037,0
2.8160189,41.9856059,0
2.816096,41.9856264,0
2.8161415,41.9856418,0
2.816201,41.9856576,0
2.8162895,41.9856697,0
2.8163507,41.9856982,0
2.8164218,41.9857211,0
2.8164878,41.9857373,0
2.8165386,41.9857674,0
2.8165929,41.9857838,0
2.8166552,41.9858035,0
