x y t s
0.655048 40.63465 "2022-12-18 08:41:45+00:00" 3
0.655048 40.63465 "2022-12-18 08:41:45+00:00" 3
0.654999 40.634639 "2022-12-18 08:41:46+00:00" 3
0.654999 40.634639 "2022-12-18 08:41:46+00:00" 3
0.654951 40.634628 "2022-12-18 08:41:47+00:00" 3
0.654951 40.634628 "2022-12-18 08:41:47+00:00" 3
0.654905 40.634616 "2022-12-18 08:41:48+00:00" 3
0.654905 40.634616 "2022-12-18 08:41:48+00:00" 3
0.654861 40.634603 "2022-12-18 08:41:49+00:00" 3
0.654861 40.634603 "2022-12-18 08:41:49+00:00" 3
0.654816 40.63459 "2022-12-18 08:41:50+00:00" 3
0.654816 40.63459 "2022-12-18 08:41:50+00:00" 3
0.654771 40.634579 "2022-12-18 08:41:51+00:00" 3
0.654771 40.634579 "2022-12-18 08:41:51+00:00" 3
0.654723 40.634568 "2022-12-18 08:41:52+00:00" 3
0.654723 40.634568 "2022-12-18 08:41:52+00:00" 3
0.654675 40.634557 "2022-12-18 08:41:53+00:00" 3
0.654675 40.634557 "2022-12-18 08:41:53+00:00" 3
0.65463 40.634547 "2022-12-18 08:41:54+00:00" 3
0.65463 40.634547 "2022-12-18 08:41:54+00:00" 3
0.654584 40.634536 "2022-12-18 08:41:55+00:00" 3
0.654584 40.634536 "2022-12-18 08:41:55+00:00" 3
0.654538 40.634526 "2022-12-18 08:41:56+00:00" 3
0.654538 40.634526 "2022-12-18 08:41:56+00:00" 3
0.654493 40.634514 "2022-12-18 08:41:57+00:00" 3
0.654493 40.634514 "2022-12-18 08:41:57+00:00" 3
0.654448 40.634501 "2022-12-18 08:41:58+00:00" 3
0.654448 40.634501 "2022-12-18 08:41:58+00:00" 3
0.654403 40.634488 "2022-12-18 08:41:59+00:00" 3
0.654403 40.634488 "2022-12-18 08:41:59+00:00" 3
0.654358 40.634477 "2022-12-18 08:42:00+00:00" 3
0.654358 40.634477 "2022-12-18 08:42:00+00:00" 3
0.654311 40.634465 "2022-12-18 08:42:01+00:00" 3
0.654311 40.634465 "2022-12-18 08:42:01+00:00" 3
0.654267 40.634454 "2022-12-18 08:42:02+00:00" 3
0.654267 40.634454 "2022-12-18 08:42:02+00:00" 3
0.654228 40.634442 "2022-12-18 08:42:03+00:00" 3
0.654228 40.634442 "2022-12-18 08:42:03+00:00" 3
0.654191 40.634431 "2022-12-18 08:42:04+00:00" 3
0.654191 40.634431 "2022-12-18 08:42:04+00:00" 3
0.654156 40.634421 "2022-12-18 08:42:05+00:00" 3
0.654156 40.634421 "2022-12-18 08:42:05+00:00" 3
0.654121 40.634413 "2022-12-18 08:42:06+00:00" 3
0.654121 40.634413 "2022-12-18 08:42:06+00:00" 3
0.654088 40.634405 "2022-12-18 08:42:07+00:00" 3
0.654088 40.634405 "2022-12-18 08:42:07+00:00" 3
0.654053 40.634397 "2022-12-18 08:42:08+00:00" 3
0.654053 40.634397 "2022-12-18 08:42:08+00:00" 3
0.654013 40.634387 "2022-12-18 08:42:09+00:00" 3
0.654013 40.634387 "2022-12-18 08:42:09+00:00" 3
0.653967 40.634376 "2022-12-18 08:42:10+00:00" 3
0.653967 40.634376 "2022-12-18 08:42:10+00:00" 3
0.653917 40.634363 "2022-12-18 08:42:11+00:00" 3
0.653917 40.634363 "2022-12-18 08:42:11+00:00" 3
0.653868 40.634351 "2022-12-18 08:42:12+00:00" 3
0.653868 40.634351 "2022-12-18 08:42:12+00:00" 3
0.653819 40.634338 "2022-12-18 08:42:13+00:00" 3
0.653819 40.634338 "2022-12-18 08:42:13+00:00" 3
0.653768 40.634325 "2022-12-18 08:42:14+00:00" 3
0.653768 40.634325 "2022-12-18 08:42:14+00:00" 3
0.653715 40.634313 "2022-12-18 08:42:15+00:00" 3
0.653715 40.634313 "2022-12-18 08:42:15+00:00" 3
0.653663 40.6343 "2022-12-18 08:42:16+00:00" 3
0.653663 40.6343 "2022-12-18 08:42:16+00:00" 3
0.653612 40.634287 "2022-12-18 08:42:17+00:00" 3
0.653612 40.634287 "2022-12-18 08:42:17+00:00" 3
0.653564 40.634274 "2022-12-18 08:42:18+00:00" 3
0.653564 40.634274 "2022-12-18 08:42:18+00:00" 3
0.653517 40.634261 "2022-12-18 08:42:19+00:00" 3
0.653517 40.634261 "2022-12-18 08:42:19+00:00" 3
0.653469 40.634248 "2022-12-18 08:42:20+00:00" 3
0.653469 40.634248 "2022-12-18 08:42:20+00:00" 3
0.653425 40.634235 "2022-12-18 08:42:21+00:00" 3
0.653425 40.634235 "2022-12-18 08:42:21+00:00" 3
0.65338 40.634222 "2022-12-18 08:42:22+00:00" 3
0.65338 40.634222 "2022-12-18 08:42:22+00:00" 3
0.653334 40.634208 "2022-12-18 08:42:23+00:00" 3
0.653334 40.634208 "2022-12-18 08:42:23+00:00" 3
0.65329 40.634196 "2022-12-18 08:42:24+00:00" 3
0.65329 40.634196 "2022-12-18 08:42:24+00:00" 3
0.653244 40.634184 "2022-12-18 08:42:25+00:00" 3
0.653244 40.634184 "2022-12-18 08:42:25+00:00" 3
0.653197 40.634171 "2022-12-18 08:42:26+00:00" 3
0.653197 40.634171 "2022-12-18 08:42:26+00:00" 3
0.65315 40.634158 "2022-12-18 08:42:27+00:00" 3
0.65315 40.634158 "2022-12-18 08:42:27+00:00" 3
0.653105 40.634145 "2022-12-18 08:42:28+00:00" 3
0.653105 40.634145 "2022-12-18 08:42:28+00:00" 3
0.653059 40.634134 "2022-12-18 08:42:29+00:00" 3
0.653059 40.634134 "2022-12-18 08:42:29+00:00" 3
0.653011 40.634122 "2022-12-18 08:42:30+00:00" 3
0.653011 40.634122 "2022-12-18 08:42:30+00:00" 3
0.652963 40.634111 "2022-12-18 08:42:31+00:00" 3
0.652963 40.634111 "2022-12-18 08:42:31+00:00" 3
0.652916 40.634097 "2022-12-18 08:42:32+00:00" 3
0.652916 40.634097 "2022-12-18 08:42:32+00:00" 3
0.65287 40.634083 "2022-12-18 08:42:33+00:00" 3
0.65287 40.634083 "2022-12-18 08:42:33+00:00" 3
0.652825 40.634069 "2022-12-18 08:42:34+00:00" 3
0.652825 40.634069 "2022-12-18 08:42:34+00:00" 3
0.652779 40.634057 "2022-12-18 08:42:35+00:00" 3
0.652779 40.634057 "2022-12-18 08:42:35+00:00" 3
0.652735 40.634046 "2022-12-18 08:42:36+00:00" 3
0.652735 40.634046 "2022-12-18 08:42:36+00:00" 3
0.652693 40.634036 "2022-12-18 08:42:37+00:00" 3
0.652693 40.634036 "2022-12-18 08:42:37+00:00" 3
0.652652 40.634026 "2022-12-18 08:42:38+00:00" 3
0.652652 40.634026 "2022-12-18 08:42:38+00:00" 3
0.652613 40.634017 "2022-12-18 08:42:39+00:00" 3
0.652613 40.634017 "2022-12-18 08:42:39+00:00" 3
0.652574 40.634009 "2022-12-18 08:42:40+00:00" 3
0.652574 40.634009 "2022-12-18 08:42:40+00:00" 3
0.652532 40.634 "2022-12-18 08:42:41+00:00" 3
0.652532 40.634 "2022-12-18 08:42:41+00:00" 3
0.65249 40.633989 "2022-12-18 08:42:42+00:00" 3
0.65249 40.633989 "2022-12-18 08:42:42+00:00" 3
0.652449 40.633979 "2022-12-18 08:42:43+00:00" 3
0.652449 40.633979 "2022-12-18 08:42:43+00:00" 3
0.652409 40.633969 "2022-12-18 08:42:44+00:00" 3
0.652409 40.633969 "2022-12-18 08:42:44+00:00" 3
0.652371 40.63396 "2022-12-18 08:42:45+00:00" 3
0.652371 40.63396 "2022-12-18 08:42:45+00:00" 3
0.652332 40.633951 "2022-12-18 08:42:46+00:00" 3
0.652332 40.633951 "2022-12-18 08:42:46+00:00" 3
0.652292 40.633942 "2022-12-18 08:42:47+00:00" 3
0.652292 40.633942 "2022-12-18 08:42:47+00:00" 3
0.652249 40.633933 "2022-12-18 08:42:48+00:00" 3
0.652249 40.633933 "2022-12-18 08:42:48+00:00" 3
0.652206 40.633924 "2022-12-18 08:42:49+00:00" 3
0.652206 40.633924 "2022-12-18 08:42:49+00:00" 3
0.652164 40.633914 "2022-12-18 08:42:50+00:00" 3
0.652164 40.633914 "2022-12-18 08:42:50+00:00" 3
0.652123 40.633903 "2022-12-18 08:42:51+00:00" 3
0.652123 40.633903 "2022-12-18 08:42:51+00:00" 3
0.652082 40.63389 "2022-12-18 08:42:52+00:00" 3
0.652082 40.63389 "2022-12-18 08:42:52+00:00" 3
0.65204 40.633879 "2022-12-18 08:42:53+00:00" 3
0.65204 40.633879 "2022-12-18 08:42:53+00:00" 3
0.651996 40.633868 "2022-12-18 08:42:54+00:00" 3
0.651996 40.633868 "2022-12-18 08:42:54+00:00" 3
0.651953 40.633858 "2022-12-18 08:42:55+00:00" 3
0.651953 40.633858 "2022-12-18 08:42:55+00:00" 3
0.651913 40.633848 "2022-12-18 08:42:56+00:00" 3
0.651913 40.633848 "2022-12-18 08:42:56+00:00" 3
0.651875 40.633838 "2022-12-18 08:42:57+00:00" 3
0.651875 40.633838 "2022-12-18 08:42:57+00:00" 3
0.651838 40.633829 "2022-12-18 08:42:58+00:00" 3
0.651838 40.633829 "2022-12-18 08:42:58+00:00" 3
0.651804 40.633821 "2022-12-18 08:42:59+00:00" 3
0.651804 40.633821 "2022-12-18 08:42:59+00:00" 3
0.651771 40.633811 "2022-12-18 08:43:00+00:00" 3
0.651771 40.633811 "2022-12-18 08:43:00+00:00" 3
0.651735 40.633802 "2022-12-18 08:43:01+00:00" 3
0.651735 40.633802 "2022-12-18 08:43:01+00:00" 3
0.651698 40.633792 "2022-12-18 08:43:02+00:00" 3
0.651698 40.633792 "2022-12-18 08:43:02+00:00" 3
0.651657 40.633782 "2022-12-18 08:43:03+00:00" 3
0.651657 40.633782 "2022-12-18 08:43:03+00:00" 3
0.651617 40.633772 "2022-12-18 08:43:04+00:00" 3
0.651617 40.633772 "2022-12-18 08:43:04+00:00" 3
0.651577 40.633763 "2022-12-18 08:43:05+00:00" 3
0.651577 40.633763 "2022-12-18 08:43:05+00:00" 3
0.651536 40.633752 "2022-12-18 08:43:06+00:00" 3
0.651536 40.633752 "2022-12-18 08:43:06+00:00" 3
0.651493 40.63374 "2022-12-18 08:43:07+00:00" 3
0.651493 40.63374 "2022-12-18 08:43:07+00:00" 3
0.651449 40.633728 "2022-12-18 08:43:08+00:00" 3
0.651449 40.633728 "2022-12-18 08:43:08+00:00" 3
0.651405 40.633717 "2022-12-18 08:43:09+00:00" 3
0.651405 40.633717 "2022-12-18 08:43:09+00:00" 3
0.651362 40.633706 "2022-12-18 08:43:10+00:00" 3
0.651362 40.633706 "2022-12-18 08:43:10+00:00" 3
0.651318 40.633693 "2022-12-18 08:43:11+00:00" 3
0.651318 40.633693 "2022-12-18 08:43:11+00:00" 3
0.651273 40.633681 "2022-12-18 08:43:12+00:00" 3
0.651273 40.633681 "2022-12-18 08:43:12+00:00" 3
0.651227 40.63367 "2022-12-18 08:43:13+00:00" 3
0.651227 40.63367 "2022-12-18 08:43:13+00:00" 3
0.651179 40.633659 "2022-12-18 08:43:14+00:00" 3
0.651179 40.633659 "2022-12-18 08:43:14+00:00" 3
0.651133 40.633647 "2022-12-18 08:43:15+00:00" 3
0.651133 40.633647 "2022-12-18 08:43:15+00:00" 3
0.651088 40.633636 "2022-12-18 08:43:16+00:00" 3
0.651088 40.633636 "2022-12-18 08:43:16+00:00" 3
0.651042 40.633623 "2022-12-18 08:43:17+00:00" 3
0.651042 40.633623 "2022-12-18 08:43:17+00:00" 3
0.650996 40.633612 "2022-12-18 08:43:18+00:00" 3
0.650996 40.633612 "2022-12-18 08:43:18+00:00" 3
0.650949 40.6336 "2022-12-18 08:43:19+00:00" 3
0.650949 40.6336 "2022-12-18 08:43:19+00:00" 3
0.650857 40.633572 "2022-12-18 08:43:21+00:00" 3
0.650857 40.633572 "2022-12-18 08:43:21+00:00" 3
0.650809 40.633559 "2022-12-18 08:43:23+00:00" 3
0.650809 40.633559 "2022-12-18 08:43:23+00:00" 3
0.65076 40.633546 "2022-12-18 08:43:24+00:00" 3
0.65076 40.633546 "2022-12-18 08:43:24+00:00" 3
0.650712 40.633535 "2022-12-18 08:43:25+00:00" 3
0.650712 40.633535 "2022-12-18 08:43:25+00:00" 3
0.650666 40.633523 "2022-12-18 08:43:26+00:00" 3
0.650666 40.633523 "2022-12-18 08:43:26+00:00" 3
0.650624 40.633512 "2022-12-18 08:43:27+00:00" 3
0.650624 40.633512 "2022-12-18 08:43:27+00:00" 3
0.650586 40.633503 "2022-12-18 08:43:28+00:00" 3
0.650586 40.633503 "2022-12-18 08:43:28+00:00" 3
0.65055 40.633494 "2022-12-18 08:43:29+00:00" 3
0.65055 40.633494 "2022-12-18 08:43:29+00:00" 3
0.650511 40.633483 "2022-12-18 08:43:30+00:00" 3
0.650511 40.633483 "2022-12-18 08:43:30+00:00" 3
0.650465 40.633469 "2022-12-18 08:43:31+00:00" 3
0.650465 40.633469 "2022-12-18 08:43:31+00:00" 3
0.650416 40.633455 "2022-12-18 08:43:32+00:00" 3
0.650416 40.633455 "2022-12-18 08:43:32+00:00" 3
0.650365 40.633441 "2022-12-18 08:43:33+00:00" 3
0.650365 40.633441 "2022-12-18 08:43:33+00:00" 3
0.650315 40.633427 "2022-12-18 08:43:34+00:00" 3
0.650315 40.633427 "2022-12-18 08:43:34+00:00" 3
0.650266 40.633414 "2022-12-18 08:43:35+00:00" 3
0.650266 40.633414 "2022-12-18 08:43:35+00:00" 3
0.650217 40.6334 "2022-12-18 08:43:36+00:00" 3
0.650217 40.6334 "2022-12-18 08:43:36+00:00" 3
0.65017 40.633387 "2022-12-18 08:43:37+00:00" 3
0.65017 40.633387 "2022-12-18 08:43:37+00:00" 3
0.650122 40.633374 "2022-12-18 08:43:38+00:00" 3
0.650122 40.633374 "2022-12-18 08:43:38+00:00" 3
0.650073 40.633363 "2022-12-18 08:43:39+00:00" 3
0.650073 40.633363 "2022-12-18 08:43:39+00:00" 3
0.650027 40.633352 "2022-12-18 08:43:40+00:00" 3
0.650027 40.633352 "2022-12-18 08:43:40+00:00" 3
0.649982 40.633339 "2022-12-18 08:43:41+00:00" 3
0.649982 40.633339 "2022-12-18 08:43:41+00:00" 3
0.64994 40.633326 "2022-12-18 08:43:42+00:00" 3
0.64994 40.633326 "2022-12-18 08:43:42+00:00" 3
0.649899 40.633315 "2022-12-18 08:43:43+00:00" 3
0.649899 40.633315 "2022-12-18 08:43:43+00:00" 3
0.649859 40.633305 "2022-12-18 08:43:44+00:00" 3
0.649859 40.633305 "2022-12-18 08:43:44+00:00" 3
0.649814 40.633294 "2022-12-18 08:43:45+00:00" 3
0.649814 40.633294 "2022-12-18 08:43:45+00:00" 3
0.649768 40.633284 "2022-12-18 08:43:46+00:00" 3
0.649768 40.633284 "2022-12-18 08:43:46+00:00" 3
0.649721 40.633272 "2022-12-18 08:43:47+00:00" 3
0.649721 40.633272 "2022-12-18 08:43:47+00:00" 3
0.649674 40.633259 "2022-12-18 08:43:48+00:00" 3
0.649674 40.633259 "2022-12-18 08:43:48+00:00" 3
0.649628 40.633246 "2022-12-18 08:43:49+00:00" 3
0.649628 40.633246 "2022-12-18 08:43:49+00:00" 3
0.649582 40.633232 "2022-12-18 08:43:50+00:00" 3
0.649582 40.633232 "2022-12-18 08:43:50+00:00" 3
0.649536 40.633219 "2022-12-18 08:43:51+00:00" 3
0.649536 40.633219 "2022-12-18 08:43:51+00:00" 3
0.64949 40.633205 "2022-12-18 08:43:52+00:00" 3
0.64949 40.633205 "2022-12-18 08:43:52+00:00" 3
0.649445 40.633193 "2022-12-18 08:43:53+00:00" 3
0.649445 40.633193 "2022-12-18 08:43:53+00:00" 3
0.649399 40.633181 "2022-12-18 08:43:54+00:00" 3
0.649399 40.633181 "2022-12-18 08:43:54+00:00" 3
0.649352 40.633169 "2022-12-18 08:43:55+00:00" 3
0.649352 40.633169 "2022-12-18 08:43:55+00:00" 3
0.649306 40.633157 "2022-12-18 08:43:56+00:00" 3
0.649306 40.633157 "2022-12-18 08:43:56+00:00" 3
0.64926 40.633146 "2022-12-18 08:43:57+00:00" 3
0.64926 40.633146 "2022-12-18 08:43:57+00:00" 3
0.649215 40.633135 "2022-12-18 08:43:58+00:00" 3
0.649215 40.633135 "2022-12-18 08:43:58+00:00" 3
0.64917 40.633123 "2022-12-18 08:43:59+00:00" 3
0.64917 40.633123 "2022-12-18 08:43:59+00:00" 3
0.649125 40.63311 "2022-12-18 08:44:00+00:00" 3
0.649125 40.63311 "2022-12-18 08:44:00+00:00" 3
0.649081 40.633097 "2022-12-18 08:44:01+00:00" 3
0.649081 40.633097 "2022-12-18 08:44:01+00:00" 3
0.649037 40.633084 "2022-12-18 08:44:02+00:00" 3
0.649037 40.633084 "2022-12-18 08:44:02+00:00" 3
0.648991 40.633073 "2022-12-18 08:44:03+00:00" 3
0.648991 40.633073 "2022-12-18 08:44:03+00:00" 3
0.648946 40.633064 "2022-12-18 08:44:04+00:00" 3
0.648946 40.633064 "2022-12-18 08:44:04+00:00" 3
0.648902 40.633055 "2022-12-18 08:44:05+00:00" 3
0.648902 40.633055 "2022-12-18 08:44:05+00:00" 3
0.648858 40.633045 "2022-12-18 08:44:06+00:00" 3
0.648858 40.633045 "2022-12-18 08:44:06+00:00" 3
0.648813 40.633033 "2022-12-18 08:44:07+00:00" 3
0.648813 40.633033 "2022-12-18 08:44:07+00:00" 3
0.648769 40.633022 "2022-12-18 08:44:08+00:00" 3
0.648769 40.633022 "2022-12-18 08:44:08+00:00" 3
0.648724 40.633011 "2022-12-18 08:44:09+00:00" 3
0.648724 40.633011 "2022-12-18 08:44:09+00:00" 3
0.648676 40.633001 "2022-12-18 08:44:10+00:00" 3
0.648676 40.633001 "2022-12-18 08:44:10+00:00" 3
0.648628 40.632991 "2022-12-18 08:44:11+00:00" 3
0.648628 40.632991 "2022-12-18 08:44:11+00:00" 3
0.648581 40.63298 "2022-12-18 08:44:12+00:00" 3
0.648581 40.63298 "2022-12-18 08:44:12+00:00" 3
0.648534 40.63297 "2022-12-18 08:44:13+00:00" 3
0.648534 40.63297 "2022-12-18 08:44:13+00:00" 3
0.648488 40.632963 "2022-12-18 08:44:14+00:00" 3
0.648488 40.632963 "2022-12-18 08:44:14+00:00" 3
0.648446 40.632956 "2022-12-18 08:44:15+00:00" 3
0.648446 40.632956 "2022-12-18 08:44:15+00:00" 3
0.648404 40.63295 "2022-12-18 08:44:16+00:00" 3
0.648404 40.63295 "2022-12-18 08:44:16+00:00" 3
0.648356 40.632945 "2022-12-18 08:44:17+00:00" 3
0.648356 40.632945 "2022-12-18 08:44:17+00:00" 3
0.648302 40.632941 "2022-12-18 08:44:18+00:00" 3
0.648302 40.632941 "2022-12-18 08:44:18+00:00" 3
0.648247 40.63294 "2022-12-18 08:44:19+00:00" 3
0.648247 40.63294 "2022-12-18 08:44:19+00:00" 3
0.648193 40.632941 "2022-12-18 08:44:20+00:00" 3
0.648193 40.632941 "2022-12-18 08:44:20+00:00" 3
0.648141 40.632942 "2022-12-18 08:44:21+00:00" 3
0.648141 40.632942 "2022-12-18 08:44:21+00:00" 3
0.648089 40.632943 "2022-12-18 08:44:22+00:00" 3
0.648089 40.632943 "2022-12-18 08:44:22+00:00" 3
0.648038 40.632946 "2022-12-18 08:44:23+00:00" 3
0.648038 40.632946 "2022-12-18 08:44:23+00:00" 3
0.647986 40.632948 "2022-12-18 08:44:24+00:00" 3
0.647986 40.632948 "2022-12-18 08:44:24+00:00" 3
0.647933 40.632951 "2022-12-18 08:44:25+00:00" 3
0.647933 40.632951 "2022-12-18 08:44:25+00:00" 3
0.64788 40.632953 "2022-12-18 08:44:26+00:00" 3
0.64788 40.632953 "2022-12-18 08:44:26+00:00" 3
0.647827 40.632956 "2022-12-18 08:44:27+00:00" 3
0.647827 40.632956 "2022-12-18 08:44:27+00:00" 3
0.647775 40.632958 "2022-12-18 08:44:28+00:00" 3
0.647775 40.632958 "2022-12-18 08:44:28+00:00" 3
0.647724 40.63296 "2022-12-18 08:44:29+00:00" 3
0.647724 40.63296 "2022-12-18 08:44:29+00:00" 3
0.647672 40.632963 "2022-12-18 08:44:30+00:00" 3
0.647672 40.632963 "2022-12-18 08:44:30+00:00" 3
0.64762 40.632967 "2022-12-18 08:44:31+00:00" 3
0.64762 40.632967 "2022-12-18 08:44:31+00:00" 3
0.647568 40.63297 "2022-12-18 08:44:32+00:00" 3
0.647568 40.63297 "2022-12-18 08:44:32+00:00" 3
0.647517 40.632971 "2022-12-18 08:44:33+00:00" 3
0.647517 40.632971 "2022-12-18 08:44:33+00:00" 3
0.647467 40.632973 "2022-12-18 08:44:34+00:00" 3
0.647467 40.632973 "2022-12-18 08:44:34+00:00" 3
0.647418 40.632973 "2022-12-18 08:44:35+00:00" 3
0.647418 40.632973 "2022-12-18 08:44:35+00:00" 3
0.647368 40.632971 "2022-12-18 08:44:36+00:00" 3
0.647368 40.632971 "2022-12-18 08:44:36+00:00" 3
0.64732 40.632967 "2022-12-18 08:44:37+00:00" 3
0.64732 40.632967 "2022-12-18 08:44:37+00:00" 3
0.647277 40.632961 "2022-12-18 08:44:38+00:00" 3
0.647277 40.632961 "2022-12-18 08:44:38+00:00" 3
0.647235 40.632955 "2022-12-18 08:44:39+00:00" 3
0.647235 40.632955 "2022-12-18 08:44:39+00:00" 3
0.647194 40.632949 "2022-12-18 08:44:40+00:00" 3
0.647194 40.632949 "2022-12-18 08:44:40+00:00" 3
0.647152 40.632941 "2022-12-18 08:44:41+00:00" 3
0.647152 40.632941 "2022-12-18 08:44:41+00:00" 3
0.647113 40.632932 "2022-12-18 08:44:42+00:00" 3
0.647113 40.632932 "2022-12-18 08:44:42+00:00" 3
0.647077 40.632924 "2022-12-18 08:44:43+00:00" 3
0.647077 40.632924 "2022-12-18 08:44:43+00:00" 3
0.647042 40.632923 "2022-12-18 08:44:44+00:00" 3
0.647042 40.632923 "2022-12-18 08:44:44+00:00" 3
0.647008 40.63293 "2022-12-18 08:44:45+00:00" 3
0.647008 40.63293 "2022-12-18 08:44:45+00:00" 3
0.646979 40.632949 "2022-12-18 08:44:46+00:00" 3
0.646979 40.632949 "2022-12-18 08:44:46+00:00" 3
0.646957 40.632975 "2022-12-18 08:44:47+00:00" 3
0.646957 40.632975 "2022-12-18 08:44:47+00:00" 3
0.646939 40.633002 "2022-12-18 08:44:48+00:00" 3
0.646939 40.633002 "2022-12-18 08:44:48+00:00" 3
0.646918 40.633028 "2022-12-18 08:44:49+00:00" 3
0.646918 40.633028 "2022-12-18 08:44:49+00:00" 3
0.646894 40.633054 "2022-12-18 08:44:50+00:00" 3
0.646894 40.633054 "2022-12-18 08:44:50+00:00" 3
0.64687 40.633081 "2022-12-18 08:44:51+00:00" 3
0.64687 40.633081 "2022-12-18 08:44:51+00:00" 3
0.646847 40.633108 "2022-12-18 08:44:52+00:00" 3
0.646847 40.633108 "2022-12-18 08:44:52+00:00" 3
0.646824 40.633135 "2022-12-18 08:44:53+00:00" 3
0.646824 40.633135 "2022-12-18 08:44:53+00:00" 3
0.646799 40.633163 "2022-12-18 08:44:54+00:00" 3
0.646799 40.633163 "2022-12-18 08:44:54+00:00" 3
0.646773 40.63319 "2022-12-18 08:44:55+00:00" 3
0.646773 40.63319 "2022-12-18 08:44:55+00:00" 3
0.64675 40.633218 "2022-12-18 08:44:56+00:00" 3
0.64675 40.633218 "2022-12-18 08:44:56+00:00" 3
0.646729 40.633248 "2022-12-18 08:44:57+00:00" 3
0.646729 40.633248 "2022-12-18 08:44:57+00:00" 3
0.646707 40.633277 "2022-12-18 08:44:58+00:00" 3
0.646707 40.633277 "2022-12-18 08:44:58+00:00" 3
0.646685 40.633307 "2022-12-18 08:44:59+00:00" 3
0.646685 40.633307 "2022-12-18 08:44:59+00:00" 3
0.64666 40.633336 "2022-12-18 08:45:00+00:00" 3
0.64666 40.633336 "2022-12-18 08:45:00+00:00" 3
0.646634 40.633365 "2022-12-18 08:45:01+00:00" 3
0.646634 40.633365 "2022-12-18 08:45:01+00:00" 3
0.646609 40.633395 "2022-12-18 08:45:02+00:00" 3
0.646609 40.633395 "2022-12-18 08:45:02+00:00" 3
0.646584 40.633425 "2022-12-18 08:45:03+00:00" 3
0.646584 40.633425 "2022-12-18 08:45:03+00:00" 3
0.646558 40.633456 "2022-12-18 08:45:04+00:00" 3
0.646558 40.633456 "2022-12-18 08:45:04+00:00" 3
0.646531 40.633487 "2022-12-18 08:45:05+00:00" 3
0.646531 40.633487 "2022-12-18 08:45:05+00:00" 3
0.646504 40.633518 "2022-12-18 08:45:06+00:00" 3
0.646504 40.633518 "2022-12-18 08:45:06+00:00" 3
0.646477 40.63355 "2022-12-18 08:45:07+00:00" 3
0.646477 40.63355 "2022-12-18 08:45:07+00:00" 3
0.646449 40.63358 "2022-12-18 08:45:08+00:00" 3
0.646449 40.63358 "2022-12-18 08:45:08+00:00" 3
0.64642 40.633609 "2022-12-18 08:45:09+00:00" 3
0.64642 40.633609 "2022-12-18 08:45:09+00:00" 3
0.646391 40.633639 "2022-12-18 08:45:10+00:00" 3
0.646391 40.633639 "2022-12-18 08:45:10+00:00" 3
0.646364 40.633669 "2022-12-18 08:45:11+00:00" 3
0.646364 40.633669 "2022-12-18 08:45:11+00:00" 3
0.64634 40.633696 "2022-12-18 08:45:12+00:00" 3
0.64634 40.633696 "2022-12-18 08:45:12+00:00" 3
0.646318 40.633723 "2022-12-18 08:45:13+00:00" 3
0.646318 40.633723 "2022-12-18 08:45:13+00:00" 3
0.646295 40.633747 "2022-12-18 08:45:14+00:00" 3
0.646295 40.633747 "2022-12-18 08:45:14+00:00" 3
0.646272 40.633771 "2022-12-18 08:45:15+00:00" 3
0.646272 40.633771 "2022-12-18 08:45:15+00:00" 3
0.646249 40.633795 "2022-12-18 08:45:16+00:00" 3
0.646249 40.633795 "2022-12-18 08:45:16+00:00" 3
0.646224 40.633819 "2022-12-18 08:45:17+00:00" 3
0.646224 40.633819 "2022-12-18 08:45:17+00:00" 3
0.646198 40.633845 "2022-12-18 08:45:18+00:00" 3
0.646198 40.633845 "2022-12-18 08:45:18+00:00" 3
0.646173 40.633873 "2022-12-18 08:45:19+00:00" 3
0.646173 40.633873 "2022-12-18 08:45:19+00:00" 3
0.64615 40.633902 "2022-12-18 08:45:20+00:00" 3
0.64615 40.633902 "2022-12-18 08:45:20+00:00" 3
0.646126 40.633932 "2022-12-18 08:45:21+00:00" 3
0.646126 40.633932 "2022-12-18 08:45:21+00:00" 3
0.646098 40.63396 "2022-12-18 08:45:22+00:00" 3
0.646098 40.63396 "2022-12-18 08:45:22+00:00" 3
0.646068 40.633989 "2022-12-18 08:45:23+00:00" 3
0.646068 40.633989 "2022-12-18 08:45:23+00:00" 3
0.646041 40.634018 "2022-12-18 08:45:24+00:00" 3
0.646041 40.634018 "2022-12-18 08:45:24+00:00" 3
0.646017 40.63405 "2022-12-18 08:45:25+00:00" 3
0.646017 40.63405 "2022-12-18 08:45:25+00:00" 3
0.645993 40.634082 "2022-12-18 08:45:26+00:00" 3
0.645993 40.634082 "2022-12-18 08:45:26+00:00" 3
0.645968 40.634112 "2022-12-18 08:45:27+00:00" 3
0.645968 40.634112 "2022-12-18 08:45:27+00:00" 3
0.645941 40.634142 "2022-12-18 08:45:28+00:00" 3
0.645941 40.634142 "2022-12-18 08:45:28+00:00" 3
0.645912 40.634171 "2022-12-18 08:45:29+00:00" 3
0.645912 40.634171 "2022-12-18 08:45:29+00:00" 3
0.645883 40.6342 "2022-12-18 08:45:30+00:00" 3
0.645883 40.6342 "2022-12-18 08:45:30+00:00" 3
0.645855 40.634226 "2022-12-18 08:45:31+00:00" 3
0.645855 40.634226 "2022-12-18 08:45:31+00:00" 3
0.64583 40.634254 "2022-12-18 08:45:32+00:00" 3
